City,FirstField,FoundTime,InvestCompany,Money,MoneyRound,MoneyTime,Name,Round,SecondField
,文化娱乐,2012.5,,,,,奥博科贝,(获投状态：不明确),媒体及阅读
,教育,2011.5,,,,,一本词典																			/ 语智云帆,(获投状态：不明确),语言学习
,企业服务,2013.1,,,,,微步,(A轮),销售营销
,工具软件,2013.7,,,,,微俱聚																			/ 微信加,(新三板),其他工具
,广告营销,2013.3,,,,,微信推推,(获投状态：不明确),移动及网络广告
,广告营销,2013.1,,,,,微信加,(新三板),移动及网络广告
,工具软件,2012.12,,,,,图灵PicLink,(获投状态：不明确),图像视频
,电子商务,2012.5,,,,,全球能人网,(获投状态：不明确),综合电商
,旅游,2010.9,,,,,行者帮,(尚未获投),旅游综合服务
,社交网络,2013.4,,,,,暖暖,(获投状态：不明确),陌生人交友
,游戏,2010.9,,,,,库库马力																			/ 星果网络,(A轮),游戏开发商
,游戏,2010.9,,,,,星果网络SeeGame,(A轮),游戏开发商
,社交网络,2012.6,,,,,暖暖																			/ 星果网络,(A轮),家庭熟人社交
,文化娱乐,2012.1,,,,,趣点,(获投状态：不明确),媒体及阅读
,广告营销,2013.1,,,,,众人互联,(获投状态：不明确),整合营销传播
,文化娱乐,2013.1,,,,,挖美图,(获投状态：不明确),视频
,企业服务,2009.11,,,,,甘肃智呈科技,(获投状态：不明确),行业信息化及解决方案
,企业服务,2004.11,,,,,美特软件,(获投状态：不明确),B2D开发者服务
,医疗健康,2012.11,,,,,私人医生网,(尚未获投),医疗信息化
,电子商务,2012.5,,,,,至尊手机店铺																			/ 卡塔科技,(天使轮),电商解决方案
,电子商务,2008.6,,,,,杭州卡塔科技,(天使轮),电商解决方案
,医疗健康,2003.1,,,,,康圣环球,(C轮),医疗综合服务
,金融,2007.9,,,,,中天嘉华,(C轮),金融综合服务
,游戏,2013.1,,,,,谷游科技																			/ 峡谷逃亡,(尚未获投),游戏开发商
,文化娱乐,2008.6,,,,,蜂巢网Artcomb,(获投状态：不明确),艺术
,文化娱乐,2014.8,,,,,ArtTact大咖拍卖,(Pre-A轮),艺术
,本地生活,2013.4,,,,,饭卡网,(获投状态：不明确),美食餐饮
,医疗健康,2011.8,,,,,Raiing睿仁医疗,(C轮),医疗器械及硬件
,医疗健康,2013.1,,,,,健康备忘录,(获投状态：不明确),健康保健
,电子商务,2013.1,,,,,益通网讯,(获投状态：不明确),电商解决方案
,企业服务,2009.2,,,,,展招,(尚未获投),其他企业服务
,工具软件,2013.1,,,,,管家系列移动应用																			/ 远创信息,(获投状态：不明确),实用生活服务
,旅游,2012.5,,,,,杭州波拉波拉,(天使轮),旅游信息化
,本地生活,2013.5,,,,,IDO婚礼分享网,(获投状态：不明确),婚礼婚庆
,广告营销,2013.3,,,,,SocialAgent社交特工,(天使轮),整合营销传播
,社交网络,2012.3,,,,,抬杠,(A轮),兴趣社区
,企业服务,2013.1,,,,,伯杰合力																			/ 优云桌面云,(获投状态：不明确),IT基础设施
,本地生活,2013.3,,,,,欢乐帮,(获投状态：不明确),本地综合生活
,游戏,2013.5,,,,,魔方网,(B轮),游戏媒体及社区
,本地生活,2013.3,,,,,易订365,(获投状态：不明确),休闲娱乐
,广告营销,2010.4,,,,,锋广告																			/ 富媒数字,(A轮),移动及网络广告
,文化娱乐,2010.4,,,,,锋阅网																			/ 富媒数字,(A轮),媒体及阅读
,电子商务,2009.10,,,,,Fields甫田网,(已被收购),生鲜食品
,旅游,2013.1,,,,,卓非旅游网Quafrica,(获投状态：不明确),跨境游
,旅游,2013.5,,,,,卓焕Quoasis,(获投状态：不明确),跨境游
,医疗健康,2013.5,,,,,慢活																			/ 慢病友,(获投状态：不明确),健康保健
,物流,2012.4,,,,,航家网,(获投状态：不明确),货运物流
,文化娱乐,2013.1,,,,,胶囊电影,(获投状态：不明确),视频
,文化娱乐,2012.9,,,,,TV拍拍																			/ 新感易搜,(获投状态：不明确),视频
,教育,2010.8,,,,,易轩昂网络,(A轮),语言学习
,教育,2012.12,,,,,帝恩学校,(A轮),语言学习
,教育,2011.5,,,,,八迪动漫单词,(天使轮),语言学习
,教育,2010.8,,,,,速学网																			/ 易轩昂,(天使轮),语言学习
,电子商务,2007.4,,,,,杭州东冠美盈软件,(A轮),数字虚拟商品
,电子商务,2013.2,,,,,9块9包邮汇,(A轮),综合电商
,游戏,2012.11,,,,,超合金战记,(A轮),游戏开发商
,电子商务,2012.11,,,,,摇摇礼券,(A轮),电商解决方案
,工具软件,2012.9,,,,,布谷提醒,(A轮),实用生活服务
,电子商务,2012.12,,,,,布谷鸟来客提醒,(获投状态：不明确),电商解决方案
,社交网络,2012.6,,,,,非常好看fchk.it,(获投状态：不明确),兴趣社区
,游戏,2011.10,,,,,MNE Creations,(天使轮),游戏开发商
,游戏,2009.8,,,,,CamelGames壳木软件,(已被收购),游戏开发商
,社交网络,2011.7,,,,,小恩爱,(A轮),婚恋交友
,金融,2013.1,,,,,玖那里																			/ 那里贷,(获投状态：不明确),借贷
,电子商务,2013.4,,,,,上街吧,(天使轮),服装服饰
,文化娱乐,2013.4,,,,,领拓云合LightOnUs,(天使轮),视频
,工具软件,2012.9,,,,,声纹锁屏																			/ 吟隆科技,(获投状态：不明确),其他工具
,游戏,2010.1,,,,,试玩网,(B轮),游戏媒体及社区
,游戏,2009.8,,,,,1006.tv																			/ 试玩网,(B轮),游戏媒体及社区
,游戏,2012.4,,,,,上海热泛信息																			/ 屌丝伞兵,(A轮),游戏开发商
,游戏,2009.1,,,,,融网汇智																			/ 玩立方,(尚未获投),游戏发行及渠道
,电子商务,2013.1,,,,,夜市儿																			/ 小摊儿,(获投状态：不明确),综合电商
,文化娱乐,2012.10,,,,,私橱网,(获投状态：不明确),媒体及阅读
,电子商务,2012.10,,,,,土特邦,(获投状态：不明确),生鲜食品
,电子商务,2012.5,,,,,浙江兴合电子商务,(A轮),生鲜食品
,电子商务,2012.5,,,,,美美零食																			/ 兴合电商,(天使轮),生鲜食品
,电子商务,2013.4,,,,,宝贝购,(获投状态：不明确),母婴玩具
,游戏,2011.2,,,,,武汉鱼之乐,(获投状态：不明确),游戏综合服务
,企业服务,2008.1,,,,,捷库动力GiKoo,(A+轮),人力资源
,教育,2012.12,,,,,一起作业,(E轮),K12
,教育,2010.12,,,,,宝宝巴士Baby Bus,(B轮),儿童早教
,企业服务,2012.8,,,,,北京智谷睿拓,(A轮),法律服务
,社交网络,2013.4,,,,,爱哒,(获投状态：不明确),婚恋交友
,游戏,2010.9,,,,,一零八科技108km,(获投状态：不明确),游戏开发商
,游戏,2013.1,,,,,掌聚互动,(获投状态：不明确),游戏发行及渠道
,本地生活,2012.4,,,,,拼豆拼车																			/ 拼豆科技,(天使轮),小区服务
,文化娱乐,2012.1,,,,,玩媒网																			/ 极智科技,(获投状态：不明确),媒体及阅读
,游戏,2012.3,,,,,浩劫																			/ 征伐网络,(获投状态：不明确),游戏开发商
,文化娱乐,2012.6,,,,,风云直播																			/ 云太和网络,(天使轮),视频
,游戏,2012.6,,,,,猫闪游戏,(尚未获投),游戏开发商
,企业服务,2010.1,,,,,Nuu微信平台																			/ 牛友信息,(天使轮),B2D开发者服务
,社交网络,2012.5,,,,,畅聊																			/ 派派,(A轮),综合社交
,游戏,2009.3,,,,,MagnetJoy磁聚乐科技,(尚未获投),游戏开发商
,企业服务,2014.2,,,,,红沙发Redcouch,(天使轮),其他企业服务
,体育运动,2008.8,,,,,易动网,(获投状态：不明确),体育媒体及社区
,电子商务,2012.8,,,,,淘人网,(获投状态：不明确),综合电商
,企业服务,2013.4,,,,,TapLinker触讯																			/ 翔傲信息,(获投状态：不明确),其他企业服务
,文化娱乐,2012.10,,,,,片片																			/ 原子互动,(天使轮),影视
,社交网络,2012.6,,,,,TV客																			/ 闪联云视,(A轮),其他社交
,工具软件,2008.7,,,,,365日历网																			/ 问日科技,(C轮),实用生活服务
,硬件,2006.4,,,,,惠道科技,(获投状态：不明确),消费电子
,旅游,2009.1,,,,,邮轮海旅行网,(获投状态：不明确),跨境游
,游戏,2012.12,,,,,拇指游,(获投状态：不明确),游戏媒体及社区
,工具软件,2013.4,,,,,uHave拥有																			/ Informatree,(获投状态：不明确),实用生活服务
,社交网络,2011.11,,,,,informatree																			/ intreest,(获投状态：不明确),其他社交
,工具软件,2012.10,,,,,点碰互动科技																			/ 碰碰,(天使轮),综合工具服务
,本地生活,2012.7,,,,,多维度,(C轮),美食餐饮
,教育,2011.7,,,,,别忘单词																			/ 惊世科技,(天使轮),语言学习
,体育运动,2011.7,,,,,别忘运动																			/ 惊世科技,(天使轮),体育媒体及社区
,文化娱乐,2012.8,,,,,多听网络																			/ 多听FM,(B轮),视频
,电子商务,2012.5,,,,,闹米科技,(A轮),电商解决方案
,企业服务,2012.8,,,,,GEO集奥聚合,(C轮),数据服务
,电子商务,2010.4,,,,,FashionDoo花生豆																			/ 维肖软件,(获投状态：不明确),服装服饰
,医疗健康,2011.5,,,,,友乐活,(A轮),健康保健
,医疗健康,2012.5,,,,,大姨妈,(F轮-上市前),健康保健
,硬件,2010.10,,,,,善从科技,(获投状态：不明确),智能家居
,工具软件,2012.6,,,,,爱分享																			/ 极客软件,(天使轮),文件文档
,硬件,2013.3,,,,,YeeLight易灯																			/ Yeelink,(A轮),智能家居
,硬件,2010.12,,,,,Yeelink,(A轮),智能家居
,硬件,2006.7,,,,,诚迈科技,(已上市),传感器及中间件
,硬件,2013.1,,,,,星目手机																			/ 诚迈科技,(已上市),消费电子
,游戏,2010.6,,,,,易启互动,(获投状态：不明确),游戏开发商
,企业服务,2010.4,,,,,班德尔科技ideabinder,(A轮),行业信息化及解决方案
,汽车交通,2005.6,,,,,My车位网,(天使轮),交通出行
,旅游,2013.3,,,,,同行者																			/ 汉泰科技,(Pre-A轮),旅游工具及社区
,旅游,2006.7,,,,,城市吧,(尚未获投),旅游信息化
,文化娱乐,2012.8,,,,,喜马拉雅,(E轮),媒体及阅读
,教育,2012.10,,,,,Ratonwork拓言新辞,(天使轮),语言学习
,房产服务,2011.8,,,,,合发房银,(获投状态：不明确),房产电商
,本地生活,2005.9,,,,,591结婚网,(B轮),婚礼婚庆
,企业服务,2012.1,,,,,微窝WeiWo,(天使轮),B2D开发者服务
,社交网络,2012.1,,,,,183聊聊																			/ 一把伞网络,(B轮),陌生人交友
,社交网络,2010.11,,,,,183社区																			/ 一把伞网络,(B轮),陌生人交友
,文化娱乐,2007.12,,,,,荔枝FM																			/ 荔支网络,(D轮),媒体及阅读
,汽车交通,2013.2,,,,,NextCar耐卡,(天使轮),汽车综合服务
,电子商务,1999.6,,,,,天天网,(新三板),化妆品
,汽车交通,2012.1,,,,,拍普																			/ 佳付乐,(获投状态：不明确),车联网及硬件
,社交网络,2013.3,,,,,乐换,(获投状态：不明确),家庭熟人社交
,工具软件,2012.11,,,,,网趣,(尚未获投),其他工具
,工具软件,2012.2,,,,,推推共享																			/ 风奇讯网络,(天使轮),文件文档
,工具软件,2012.6,,,,,AirJoy乐享,(天使轮),文件文档
,社交网络,2012.8,,,,,邀搭子,(获投状态：不明确),兴趣社区
,电子商务,2011.7,,,,,掌店,(获投状态：不明确),电商解决方案
,企业服务,2012.7,,,,,八百网,(获投状态：不明确),人力资源
,文化娱乐,2010.9,,,,,暴走漫画																			/ 摩摩信息,(D轮),动漫
,文化娱乐,2013.1,,,,,漫画家,(获投状态：不明确),动漫
,教育,2012.9,,,,,悠悠校园,(获投状态：不明确),教育综合服务
,电子商务,2011.1,,,,,乐裁网,(天使轮),服装服饰
,电子商务,2012.12,,,,,Jsensation,(获投状态：不明确),服装服饰
,企业服务,2010.1,,,,,V部落微部落																			/ 微笔记,(天使轮),办公OA
,工具软件,2010.1,,,,,手迹																			/ 海知科技,(天使轮),其他工具
,企业服务,2010.1,,,,,iknowing海知,(天使轮),办公OA
,房产服务,2011.9,,,,,有房网,(获投状态：不明确),房产综合服务
,企业服务,2011.3,,,,,北京布歌软件,(获投状态：不明确),行业信息化及解决方案
,电子商务,2013.4,,,,,俏花旦,(获投状态：不明确),服装服饰
,企业服务,2012.4,,,,,职空间,(获投状态：不明确),人力资源
,教育,2012.9,,,,,云词4																			/ 云词科技,(获投状态：不明确),语言学习
,教育,2008.11,,,,,云词英语																			/ 云词科技,(获投状态：不明确),语言学习
,本地生活,2012.10,,,,,菜谱网,(获投状态：不明确),美食餐饮
,工具软件,2011.9,,,,,九纬信息																			/ 九纬云桌面,(尚未获投),系统工具
,工具软件,2013.3,,,,,莲蓬网,(获投状态：不明确),事项及效率
,文化娱乐,2013.4,,,,,特特区																			/ 全人视界科技,(获投状态：不明确),视频
,房产服务,2012.10,,,,,特特房																			/ 全人国际,(获投状态：不明确),房产信息化
,文化娱乐,2001.4,,,,,全人视界,(获投状态：不明确),视频
,文化娱乐,2012.5,,,,,哇啦,(获投状态：不明确),影视
,企业服务,2011.5,,,,,福杰电子科技,(天使轮),行业信息化及解决方案
,本地生活,2011.7,,,,,蜂翼天使																			/ 阿姨的厨房,(A轮),美食餐饮
,文化娱乐,2013.5,,,,,Autotiming云字幕,(天使轮),媒体及阅读
,文化娱乐,2007.4,,,,,纳象云字幕																			/ 纳象立方,(A轮),媒体及阅读
,企业服务,2011.5,,,,,追信魔盒,(B轮),B2D开发者服务
,社交网络,2012.8,,,,,Blued																			/ 淡蓝网,(D轮),同性社交
,本地生活,2012.8,,,,,夜都市,(A轮),休闲娱乐
,游戏,2011.3,,,,,上海慕和网络,(已被收购),游戏综合服务
,工具软件,2013.1,,,,,WiFi伴侣																			/ 众联世纪,(A轮),无线通讯
,硬件,2009.8,,,,,优爱宝机器人																			/ 优爱智能,(新三板),机器人
,企业服务,2010.4,,,,,百草科技																			/ 百草云,(A轮),其他企业服务
,工具软件,2011.11,,,,,多多藏享,(天使轮),文件文档
,工具软件,2011.9,,,,,卓大师																			/ OPDA,(B轮),优化清理
,本地生活,2010.10,,,,,云家政,(B轮),家政服务
,本地生活,2013.3,,,,,Combo玩聚北京																			/ 玩聚时代,(天使轮),休闲娱乐
,电子商务,2013.4,,,,,店铺秀秀,(获投状态：不明确),3C电子
,工具软件,2011.10,,,,,UCam全能相机,(获投状态：不明确),图像视频
,社交网络,2013.3,,,,,许愿家,(获投状态：不明确),兴趣社区
,本地生活,2011.12,,,,,谷米网,(获投状态：不明确),美食餐饮
,本地生活,2007.3,,,,,嘉乐会,(获投状态：不明确),家政服务
,企业服务,2014.10,,,,,瀑布协作																			/ 瀑布IM,(天使轮),办公OA
,电子商务,2013.6,,,,,无二城,(获投状态：不明确),服装服饰
,电子商务,2012.11,,,,,礼物送,(尚未获投),综合电商
,广告营销,2013.1,,,,,移动通,(获投状态：不明确),移动及网络广告
,工具软件,2012.7,,,,,爱划词,(尚未获投),其他工具
,工具软件,2011.5,,,,,搜霸天下,(获投状态：不明确),搜索引擎
,旅游,2013.1,,,,,走呗网,(获投状态：不明确),旅游工具及社区
City,FirstField,FoundTime,InvestCompany,Money,MoneyRound,MoneyTime,Name,Round,SecondField
,企业服务,2012.6,,,,,信惠宝,(尚未获投),IT基础设施
City,FirstField,FoundTime,InvestCompany,Money,MoneyRound,MoneyTime,Name,Round,SecondField
,企业服务,2012.6,,,,,信惠宝,(尚未获投),IT基础设施
,企业服务,2011.10,,,,,凯英博科技,(获投状态：不明确),B2D开发者服务
,文化娱乐,2013.1,,,,,重庆搜索科技,(A轮),媒体及阅读
,社交网络,2013.1,,,,,洋葱圈,(获投状态：不明确),兴趣社区
,教育,2013.3,,,,,长趣网,(获投状态：不明确),儿童早教
,广告营销,2012.10,,,,,索孚科技Soforit,(天使轮),整合营销传播
,电子商务,2013.4,,,,,吃货盒子,(获投状态：不明确),生鲜食品
,房产服务,2012.4,,,,,尖椒网,(获投状态：不明确),房产综合服务
,医疗健康,2012.3,,,,,新前途网络																			/ 永葆青春动动操,(天使轮),健康保健
,旅游,2011.4,,,,,怡途旅行网,(尚未获投),旅游综合服务
,工具软件,2012.12,,,,,SeedMail																			/ 红树岛科技,(天使轮),事项及效率
,医疗健康,2012.9,,,,,珠海三益堂,(C轮),健康保健
,企业服务,2008.1,,,,,酷享信息CooShare,(获投状态：不明确),其他企业服务
,游戏,2012.10,,,,,万友引力,(A轮),游戏开发商
,企业服务,2012.11,,,,,UCAI																			/ UCAI,(A轮),行业信息化及解决方案
,工具软件,2010.1,,,,,安心360,(获投状态：不明确),位置定位
,金融,2011.5,,,,,ASICME.COM																			/ MeetEnd,(天使轮),虚拟货币
,金融,2010.8,,,,,24Pay掌付通,(天使轮),支付
,体育运动,2012.11,,,,,乐奇足球																			/ 米诺奇科技,(A轮),体育设施及场馆
,教育,2011.8,,,,,爱宝宝,(A轮),儿童早教
,文化娱乐,2013.1,,,,,乐播																			/ 酷旺科科技,(A轮),视频
,社交网络,2012.2,,,,,比翼鸟交友网,(获投状态：不明确),婚恋交友
,房产服务,2013.4,,,,,我要短租																			/ 51短租,(获投状态：不明确),租房
,物流,2011.1,,,,,运哪儿,(获投状态：不明确),其他物流
,金融,2012.1,,,,,宽客网,(尚未获投),理财
,电子商务,2012.7,,,,,Safy																			/ 四目信息,(天使轮),其他电商服务
,电子商务,2012.11,,,,,杭州汇云网络,(获投状态：不明确),生鲜食品
,工具软件,2012.11,,,,,食品卫士,(获投状态：不明确),其他工具
,硬件,2013.6,,,,,闪点Flashunit,(获投状态：不明确),可穿戴设备
,工具软件,2013.1,,,,,秒拍																			/ 小咔网络,(已被收购),图像视频
,企业服务,2013.4,,,,,Begin*,(获投状态：不明确),行业信息化及解决方案
,汽车交通,2012.9,,,,,公平价,(B轮),二手车
,电子商务,2013.1,,,,,即点购,(获投状态：不明确),综合电商
,社交网络,2013.5,,,,,半步网Halfeet,(尚未获投),陌生人交友
,企业服务,2012.10,,,,,Colorwork,(天使轮),办公OA
,社交网络,2012.5,,,,,P1.com亚艺互动,(A轮),兴趣社区
,游戏,2013.6,,,,,90370小游戏网,(获投状态：不明确),游戏发行及渠道
,电子商务,2013.6,,,,,秘密花园,(获投状态：不明确),综合电商
,企业服务,2012.3,,,,,MadeiraCloud麦德云,(A轮),B2D开发者服务
,旅游,2012.1,,,,,找好玩																			/ 图趣网络,(获投状态：不明确),国内游
,文化娱乐,2013.4,,,,,济南天地网联科技,(获投状态：不明确),媒体及阅读
,社交网络,2012.1,,,,,我帮圈圈,(获投状态：不明确),校园社交
,文化娱乐,2013.1,,,,,2D.AM																			/ 次元AM,(获投状态：不明确),媒体及阅读
,硬件,2013.1,,,,,橙品节操手机,(获投状态：不明确),消费电子
,游戏,2012.10,,,,,北京帝江网络,(A轮),游戏开发商
,旅游,2011.5,,,,,E旅行网,(获投状态：不明确),跨境游
,文化娱乐,2014.5,,,,,推酷网,(天使轮),媒体及阅读
,游戏,2009.6,,,,,云游游MMOFUN,(获投状态：不明确),游戏发行及渠道
,企业服务,2010.8,,,,,汕头捷度信息																			/ 健康簿,(获投状态：不明确),行业信息化及解决方案
,硬件,2009.12,,,,,深圳绿拓科技,(获投状态：不明确),智能家居
,社交网络,2012.6,,,,,左耳																			/ 奇石浩宇,(A轮),陌生人交友
,教育,2009.9,,,,,乐辅通辅导王,(A轮),K12
,电子商务,2008.12,,,,,BLOVES婚戒定制,(D轮),珠宝首饰
,企业服务,2010.8,,,,,易手邦																			/ 中微通,(A轮),行业信息化及解决方案
,企业服务,2010.1,,,,,EEPlat云鹤平台,(天使轮),数据服务
,旅游,2012.10,,,,,Trippal,(天使轮),跨境游
,硬件,2013.9,,,,,SciXair空气净化器,(A轮),智能家居
,金融,2010.7,,,,,爱贝云计费,(B轮),支付
,企业服务,2013.5,,,,,大律师,(获投状态：不明确),法律服务
,文化娱乐,2010.8,,,,,众播传媒,(获投状态：不明确),视频
,文化娱乐,2007.9,,,,,Logicdesign,(获投状态：不明确),设计及创意
,本地生活,2011.5,,,,,厨来厨往,(获投状态：不明确),美食餐饮
,金融,2013.3,,,,,点融网,(E轮),借贷
,汽车交通,2011.4,,,,,司机邦,(已被收购),车主工具及服务
,文化娱乐,2013.3,,,,,粉丝宝,(获投状态：不明确),综合文娱
,社交网络,2012.2,,,,,亲近																			/ 掌上维度,(天使轮),陌生人交友
,本地生活,2013.3,,,,,游迹语音助手,(尚未获投),本地综合生活
,工具软件,2012.11,,,,,知趣天气																			/ 扬讯科技,(新三板),实用生活服务
,社交网络,2013.5,,,,,拔丝活动,(获投状态：不明确),商务社交
,企业服务,2009.10,,,,,拉风网																			/ 光合无线,(获投状态：不明确),B2D开发者服务
,社交网络,2011.5,,,,,keep＋																			/ 点云科技,(天使轮),家庭熟人社交
,本地生活,2013.3,,,,,Mapets宠物生活,(获投状态：不明确),宠物服务
,金融,2011.6,,,,,卡卡理财,(获投状态：不明确),理财
,汽车交通,2010.5,,,,,上海亿径智能科技,(获投状态：不明确),交通出行
,房产服务,2013.3,,,,,随手房,(获投状态：不明确),房产信息化
,房产服务,2010.7,,,,,深圳虎之翼科技,(A轮),房产信息化
,广告营销,2012.1,,,,,新动科技,(获投状态：不明确),移动及网络广告
,汽车交通,2013.3,,,,,51打的,(获投状态：不明确),交通出行
,社交网络,2013.5,,,,,捉友,(获投状态：不明确),家庭熟人社交
,社交网络,2013.5,,,,,美聊,(获投状态：不明确),商务社交
,房产服务,2010.7,,,,,租售365,(A轮),房产信息化
,工具软件,2013.6,,,,,流量超人,(A轮),其他工具
,工具软件,2013.5,,,,,voice360,(获投状态：不明确),无线通讯
,物流,2010.6,,,,,维天运通																			/ 路歌,(A+轮),其他物流
,社交网络,2012.6,,,,,坚果领地科技																			/ 家缘,(获投状态：不明确),婚恋交友
,企业服务,2013.4,,,,,18云办公,(获投状态：不明确),办公OA
,旅游,2012.9,,,,,一块去旅行网																			/ 一块去,(新三板),国内游
,工具软件,2013.2,,,,,WiFi大师																			/ WiFi Master,(A轮),无线通讯
,本地生活,2013.1,,,,,去哪拍,(获投状态：不明确),婚礼婚庆
,文化娱乐,2009.11,,,,,48Hourslogo,(获投状态：不明确),设计及创意
,游戏,2011.12,,,,,上海小葱网络,(B轮),游戏开发商
,社交网络,2013.5,,,,,表白神器																			/ 快络科技,(天使轮),婚恋交友
,文化娱乐,2011.9,,,,,K歌达人,(A轮),音乐
,企业服务,2011.2,,,,,大明网络,(获投状态：不明确),其他企业服务
,工具软件,2012.8,,,,,成都风搜科技																			/ Voice360,(获投状态：不明确),无线通讯
,汽车交通,2013.6,,,,,91拍车网,(获投状态：不明确),二手车
,教育,2013.3,,,,,视频课堂,(获投状态：不明确),教育综合服务
,文化娱乐,2012.10,,,,,微信园,(获投状态：不明确),媒体及阅读
,企业服务,2013.1,,,,,速办																			/ 壹管理,(获投状态：不明确),办公OA
,本地生活,2011.7,,,,,深圳美蜜网络																			/ 每日一妆,(获投状态：不明确),美业服务
,文化娱乐,2012.7,,,,,Rssdu锐读书城,(获投状态：不明确),媒体及阅读
,社交网络,2011.10,,,,,路口lookle,(A轮),综合社交
,本地生活,2012.8,,,,,爱好吃,(获投状态：不明确),美食餐饮
,社交网络,2013.1,,,,,时间拍卖网,(天使轮),商务社交
,工具软件,2013.1,,,,,话说OpenCom																			/ 周百通科技,(获投状态：不明确),综合工具服务
,电子商务,2012.6,,,,,订菜网																			/ 苏州朗然网络,(获投状态：不明确),生鲜食品
,企业服务,2008.5,,,,,北京益博德科技																			/ embede,(Pre-B轮),行业信息化及解决方案
,汽车交通,2013.1,,,,,易叫车,(获投状态：不明确),交通出行
,旅游,2011.9,,,,,骑记科技,(B轮),主题特色游
,硬件,2012.10,,,,,深圳海极光科技,(获投状态：不明确),传感器及中间件
,旅游,2013.3,,,,,WeeGo我去旅行,(A轮),跨境游
,企业服务,2013.1,,,,,GuestOps,(天使轮),销售营销
,医疗健康,2004.9,,,,,青松康护,(B轮),健康保健
,医疗健康,2013.2,,,,,上医网,(天使轮),寻医诊疗
,社交网络,2013.4,,,,,i微聚																			/ 广州聚多网络,(A轮),陌生人交友
,游戏,2012.8,,,,,数码方块Pixelmatic,(天使轮),游戏开发商
,文化娱乐,2013.6,,,,,听伴,(A+轮),视频
,文化娱乐,2013.1,,,,,唱K,(获投状态：不明确),综合文娱
,硬件,2012.9,,,,,Hex Airbot																			/ Flexbot,(天使轮),飞行器
,文化娱乐,2011.2,,,,,MoboPlayer,(A轮),视频
,文化娱乐,2013.6,,,,,车语传媒,(C轮),综合文娱
,旅游,2010.3,,,,,如此户外,(A轮),主题特色游
